DEBUG:root:15:00:40.953 | Communications.py              | Line:43    | Class:SerialDevice    | Name:None                           -> INIT
DEBUG:root:09:23:09.841 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313130\r\n'
DEBUG:root:09:23:09.849 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:23:09.958 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:23:10.752 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313131\r\n'
DEBUG:root:09:23:10.759 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:23:10.866 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:23:11.664 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313132\r\n'
DEBUG:root:09:23:11.671 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:23:11.778 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:23:12.506 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313133\r\n'
DEBUG:root:09:23:12.512 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:23:12.620 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:23:13.377 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313134\r\n'
DEBUG:root:09:23:13.383 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:23:13.490 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:23:14.287 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313135\r\n'
DEBUG:root:09:23:14.294 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:23:14.401 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:23:15.117 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313136\r\n'
DEBUG:root:09:23:15.123 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:23:15.231 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:23:15.999 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313137\r\n'
DEBUG:root:09:23:16.006 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:23:16.113 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:23:16.911 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313138\r\n'
DEBUG:root:09:23:16.917 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:23:17.025 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:23:23.644 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_err\r\n'
DEBUG:root:09:23:23.650 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:23:23.758 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:23:23.763 | Communications.py              | Line:219   | Class:SerialDevice    | Name:None                           -> Serial receiveLoopThread: Exexption - list index out of range
DEBUG:root:09:23:23.768 | Communications.py              | Line:222   | Class:SerialDevice    | Name:None                           -> Serial receiveLoopThread: Exit
DEBUG:root:09:23:31.080 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set cr 4/8\r\n'
DEBUG:root:09:23:31.186 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:23:31.194 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:09:23:31.301 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:23:31.406 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:23:31.513 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:24:01.043 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set bw 500\r\n'
DEBUG:root:09:24:01.150 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313139\r\n'
DEBUG:root:09:24:01.154 | Communications.py              | Line:180   | Class:SerialDevice    | Name:None                           -> Serial sendAndValidate: ERROR b'radio_rx  3030303441333042303130433931333800012D0001313139\r\n'
DEBUG:root:09:24:01.162 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set cr 4/5\r\n'
DEBUG:root:09:24:01.268 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:24:01.273 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:09:24:01.378 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:24:01.485 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:24:01.590 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:24:31.018 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set cr 4/6\r\n'
DEBUG:root:09:24:31.123 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:24:31.129 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:09:24:31.236 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313336\r\n'
DEBUG:root:09:24:31.241 | Communications.py              | Line:180   | Class:SerialDevice    | Name:None                           -> Serial sendAndValidate: ERROR b'radio_rx  3030303441333042303130433931333800012D0001313336\r\n'
DEBUG:root:09:24:31.246 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:24:31.351 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:25:01.076 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set cr 4/7\r\n'
DEBUG:root:09:25:01.182 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:25:01.189 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:09:25:01.296 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:25:01.401 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:25:01.509 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313533\r\n'
DEBUG:root:09:25:01.513 | Communications.py              | Line:180   | Class:SerialDevice    | Name:None                           -> Serial sendAndValidate: ERROR b'radio_rx  3030303441333042303130433931333800012D0001313533\r\n'
DEBUG:root:09:25:31.026 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set cr 4/8\r\n'
DEBUG:root:09:25:31.132 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:25:31.137 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:09:25:31.243 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:25:31.350 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:25:31.454 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:26:01.071 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set sf sf8\r\n'
DEBUG:root:09:26:01.178 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313730\r\n'
DEBUG:root:09:26:01.182 | Communications.py              | Line:180   | Class:SerialDevice    | Name:None                           -> Serial sendAndValidate: ERROR b'radio_rx  3030303441333042303130433931333800012D0001313730\r\n'
DEBUG:root:09:26:01.190 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set bw 125\r\n'
DEBUG:root:09:26:01.297 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:26:01.302 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set cr 4/5\r\n'
DEBUG:root:09:26:01.407 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:26:01.413 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:09:26:01.519 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:26:01.624 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:26:01.732 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313837\r\n'
DEBUG:root:09:26:01.736 | Communications.py              | Line:180   | Class:SerialDevice    | Name:None                           -> Serial sendAndValidate: ERROR b'radio_rx  3030303441333042303130433931333800012D0001313837\r\n'
DEBUG:root:09:26:31.048 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set cr 4/6\r\n'
DEBUG:root:09:26:31.153 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:26:31.160 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:09:26:31.266 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:26:31.371 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:26:31.478 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:27:01.095 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set cr 4/7\r\n'
DEBUG:root:09:27:01.200 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:27:01.206 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:09:27:01.311 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:27:01.417 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:27:01.525 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323034\r\n'
DEBUG:root:09:27:01.529 | Communications.py              | Line:180   | Class:SerialDevice    | Name:None                           -> Serial sendAndValidate: ERROR b'radio_rx  3030303441333042303130433931333800012D0001323034\r\n'
DEBUG:root:09:27:31.048 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set cr 4/8\r\n'
DEBUG:root:09:27:31.154 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:27:31.160 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:09:27:31.267 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:27:31.373 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:27:31.478 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:28:01.101 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set bw 250\r\n'
DEBUG:root:09:28:01.208 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323231\r\n'
DEBUG:root:09:28:01.212 | Communications.py              | Line:180   | Class:SerialDevice    | Name:None                           -> Serial sendAndValidate: ERROR b'radio_rx  3030303441333042303130433931333800012D0001323231\r\n'
DEBUG:root:09:28:01.220 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set cr 4/5\r\n'
DEBUG:root:09:28:01.326 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:28:01.331 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:09:28:01.436 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:28:01.542 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:28:01.649 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:31:50.674 | Communications.py              | Line:43    | Class:SerialDevice    | Name:None                           -> INIT
DEBUG:root:09:31:50.699 | Communications.py              | Line:65    | Class:SerialDevice    | Name:None                           -> Serial init: Serial port opened
DEBUG:root:09:31:50.705 | Communications.py              | Line:210   | Class:SerialDevice    | Name:None                           -> Serial receiveLoopThread: Start
DEBUG:root:09:31:50.805 | Communications.py              | Line:228   | Class:SerialDevice    | Name:None                           -> Serial sendLoopThread: Start
DEBUG:root:09:32:00.990 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'mac pause\r\n'
DEBUG:root:09:32:01.096 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'4294967245\r\n'
DEBUG:root:09:32:01.102 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set mod lora\r\n'
DEBUG:root:09:32:01.208 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:32:01.214 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set freq 915000000\r\n'
DEBUG:root:09:32:01.319 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:32:01.325 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set sf sf7\r\n'
DEBUG:root:09:32:01.431 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:32:01.436 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set bw 125\r\n'
DEBUG:root:09:32:01.542 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:32:01.547 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set cr 4/5\r\n'
DEBUG:root:09:32:01.653 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:32:01.658 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set pwr 20\r\n'
DEBUG:root:09:32:01.765 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:32:01.771 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set wdt 0\r\n'
DEBUG:root:09:32:01.877 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:32:01.882 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:09:32:01.988 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:32:01.993 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:09:32:02.099 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:32:02.207 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:32:02.311 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:32:02.729 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D000130\r\n'
DEBUG:root:09:32:02.735 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:32:02.842 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:32:02.848 | Communications.py              | Line:219   | Class:SerialDevice    | Name:None                           -> Serial receiveLoopThread: Exexption - non-hexadecimal number found in fromhex() arg at position 0
DEBUG:root:09:32:02.852 | Communications.py              | Line:222   | Class:SerialDevice    | Name:None                           -> Serial receiveLoopThread: Exit
DEBUG:root:09:34:54.940 | Communications.py              | Line:43    | Class:SerialDevice    | Name:None                           -> INIT
DEBUG:root:09:34:54.958 | Communications.py              | Line:65    | Class:SerialDevice    | Name:None                           -> Serial init: Serial port opened
DEBUG:root:09:34:54.965 | Communications.py              | Line:210   | Class:SerialDevice    | Name:None                           -> Serial receiveLoopThread: Start
DEBUG:root:09:34:55.066 | Communications.py              | Line:228   | Class:SerialDevice    | Name:None                           -> Serial sendLoopThread: Start
DEBUG:root:09:35:00.171 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'mac pause\r\n'
DEBUG:root:09:35:00.278 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'4294967245\r\n'
DEBUG:root:09:35:00.283 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set mod lora\r\n'
DEBUG:root:09:35:00.389 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:35:00.394 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set freq 915000000\r\n'
DEBUG:root:09:35:00.501 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:35:00.506 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set sf sf7\r\n'
DEBUG:root:09:35:00.612 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:35:00.618 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set bw 125\r\n'
DEBUG:root:09:35:00.723 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:35:00.729 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set cr 4/5\r\n'
DEBUG:root:09:35:00.834 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:35:00.840 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set pwr 20\r\n'
DEBUG:root:09:35:00.947 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:35:00.954 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set wdt 0\r\n'
DEBUG:root:09:35:01.060 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:35:01.066 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:09:35:01.172 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:35:01.177 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:09:35:01.283 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:35:01.391 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:35:01.498 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:35:02.725 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D000130\r\n'
DEBUG:root:09:35:02.732 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:35:02.840 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:35:03.626 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D000131\r\n'
DEBUG:root:09:35:03.633 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:35:03.741 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:35:04.469 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D000132\r\n'
DEBUG:root:09:35:04.475 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:35:04.583 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:35:05.306 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D000133\r\n'
DEBUG:root:09:35:05.313 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:35:05.421 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:35:06.138 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D000134\r\n'
DEBUG:root:09:35:06.145 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:35:06.252 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:35:07.050 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D000135\r\n'
DEBUG:root:09:35:07.057 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:35:07.165 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:35:07.961 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D000136\r\n'
DEBUG:root:09:35:07.967 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:35:08.075 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:35:08.873 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D000137\r\n'
DEBUG:root:09:35:08.880 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:35:08.988 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:35:09.718 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D000138\r\n'
DEBUG:root:09:35:09.723 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:35:09.831 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:35:10.561 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D000139\r\n'
DEBUG:root:09:35:10.567 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:35:10.674 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:09:35:11.289 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D00013130\r\n'
DEBUG:root:09:35:11.295 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:09:35:11.402 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
